Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>"
3387662903,"May 2, 2020, 7:24:57 PM",Skirt to Eli,Ride,,6066,10.53,,,false,,activities/3387662903.gpx,68.03880310058594,,6066.0,4673.0,10531.2001953125,14.300000190734863,2.253627300262451,645.7704467773438,646.27001953125,547.7999877929688,1187.4000244140625,41.70000076293945,-0.004747796803712845,,,,,,,,158.4312744140625,825.4880981445312,,,,,,,,,5.0,,,,,0.0,84.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404189974,"May 5, 2020, 7:08:54 PM",To the mountain!,Ride,,5899,19.77,,,false,,activities/3404189974.gpx,68.03880310058594,,5899.0,5289.0,19774.599609375,13.0,3.738816499710083,563.9059448242188,575.0059814453125,532.2000122070312,945.0,47.099998474121094,-0.056132614612579346,,,,,,,,123.5119400024414,728.3792724609375,,,,,,,,,5.0,,,,,0.0,95.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405210613,"May 6, 2020, 1:23:56 AM",Quick eli,Ride,,3668,8.40,,,false,,activities/3405210613.gpx,68.03880310058594,,3668.0,3073.0,8405.599609375,12.300000190734863,2.735307455062866,510.4696960449219,511.2699890136719,547.7999877929688,1059.9000244140625,33.29999923706055,-0.00951746478676796,,,,,,,,176.45648193359375,604.6079711914062,,,,,,,,,6.0,,,,,0.0,81.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410679194,"May 6, 2020, 10:35:41 PM",Bit of a misadventure...,Ride,,3078,9.75,,,false,,activities/3410679194.gpx,68.03880310058594,,3078.0,2329.0,9753.099609375,12.199999809265137,4.187676906585693,171.11207580566406,170.71200561523438,547.7999877929688,618.2000122070312,49.5,0.004101260099560022,,,,,,,,103.01294708251953,267.50775146484375,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415310452,"May 7, 2020, 5:12:13 PM",Big boi,Ride,,9982,26.83,,,false,,activities/3415310452.gpx,68.03880310058594,,9982.0,8486.0,26830.400390625,12.800000190734863,3.1617252826690674,1059.07470703125,1058.969970703125,541.0,1059.5,49.29999923706055,0.0003727115399669856,,,,,,,,140.02626037597656,1324.91064453125,,,,,,,,,6.0,,,,,0.0,223.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462793966,"May 16, 2020, 9:10:40 PM",Bike is (mostly) fixed!,Ride,,2606,6.64,,,false,,activities/3462793966.gpx,68.03880310058594,,2606.0,2415.0,6646.10009765625,13.399999618530273,2.7520081996917725,343.4490966796875,343.7489929199219,546.2000122070312,888.2999877929688,28.100000381469727,-0.004513925407081842,,,,,,,,154.72933959960938,416.64263916015625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474255335,"May 18, 2020, 9:47:19 PM",W/ Jason,Ride,,5968,8.48,,,false,,activities/3474255335.gpx,68.03880310058594,,5968.0,4381.0,8483.2001953125,11.800000190734863,1.93636155128479,458.66998291015625,458.7699890136719,548.0999755859375,991.4000244140625,49.599998474121094,-0.0011788004776462913,,,,,,,,146.58070373535156,716.0210571289062,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478974356,"May 19, 2020, 6:38:32 PM",Lil rip on the new rubber,Ride,,4292,9.83,,,false,,activities/3478974356.gpx,68.03880310058594,,4292.0,3563.0,9833.2998046875,10.100000381469727,2.7598371505737305,446.08636474609375,445.4859924316406,765.2000122070312,1015.2000122070312,40.5,0.006101715378463268,,,,,,,,146.26986694335938,581.0933837890625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480297286,"May 20, 2020, 1:28:27 AM",Legaaaaaliiiiize,Ride,,3597,7.22,,,false,,activities/3480297286.gpx,68.03880310058594,,3597.0,3125.0,7219.10009765625,14.800000190734863,2.3101119995117188,431.35235595703125,431.75201416015625,546.2000122070312,935.2000122070312,34.400001525878906,-0.005540857091546059,,,,,,,,178.0406494140625,620.3616333007812,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489937476,"May 21, 2020, 5:31:23 PM","Skirt, tnt, kut, boneyard",Ride,,5682,8.87,,,false,,activities/3489937476.gpx,68.03880310058594,,5682.0,4622.0,8872.7001953125,7.599999904632568,1.9196667671203613,562.7055053710938,569.6060180664062,676.7999877929688,1188.9000244140625,49.5,-0.07776663452386856,,,,,,,,155.80369567871094,802.9406127929688,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500527310,"May 23, 2020, 8:13:47 PM",Aye,Ride,,3083,7.11,,,false,,activities/3500527310.gpx,,,3083.0,2812.0,7117.89990234375,13.699999809265137,2.5312588214874268,412.29583740234375,416.4960021972656,546.2000122070312,958.7000122070312,49.20000076293945,-0.05900616571307182,,,,,,,,164.80743408203125,516.7325439453125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506950282,"May 25, 2020, 12:01:47 AM",Ate it,Ride,,2296,5.17,,,false,,activities/3506950282.gpx,,,2296.0,1945.0,5172.39990234375,11.199999809265137,2.6593315601348877,286.7727355957031,286.77301025390625,676.7999877929688,956.9000244140625,45.29999923706055,0.0,,,,,,,,154.5479736328125,335.1643981933594,,,,,,,,,5.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517815774,"May 27, 2020, 12:03:40 AM",Skinny tires,Ride,"",7211,42.95,,,false,,activities/3517815774.gpx,,,7211.0,6551.0,42951.5,16.299999237060547,6.5564799308776855,765.1571044921875,770.3569946289062,482.29998779296875,746.2000122070312,34.20000076293945,-0.012106678448617458,,,,,,,,145.54071044921875,1063.0845947265625,,,,,,,,,5.0,,,,,0.0,118.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522858686,"May 27, 2020, 7:25:37 PM",Bike + hike,Ride,"",12441,12.75,,,false,,activities/3522858686.gpx,,,12441.0,7251.0,12750.7998046875,13.800000190734863,1.7584885358810425,761.452880859375,763.85302734375,547.9000244140625,1230.9000244140625,50.0,-0.01882234774529934,,,,,,,,148.4668731689453,1200.335693359375,,,,,,,,,6.0,,,,,0.0,191.0,0.0,,1.0,17955.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528283819,"May 28, 2020, 9:14:33 PM",Balfour baby,Ride,,9059,62.76,,,false,,activities/3528283819.gpx,,,9059.0,8158.0,62761.1015625,14.800000190734863,7.693196773529053,476.4964904785156,476.39599609375,537.0,570.0,10.300000190734863,0.00015933436225168407,,,,,,,,132.90151977539062,1208.899169921875,,,,,,,,,6.0,,,,,0.0,215.0,0.0,,1.0,,1590699648.0,2.0,23.290000915527344,23.290000915527344,2.259999990463257,0.25,1018.4000244140625,1.6399999856948853,2.490000009536743,321.0,0.0,1590666624.0,1590723840.0,0.2199999988079071,,,0.0,,0.4399999976158142,16093.0,6.0,309.20001220703125,,,,,,
4128720824,"Sep 29, 2020, 3:34:19 PM",First full murrin,Run,,3478,3.38,,,false,,activities/4128720824.gpx,,,3478.0,1595.0,3381.5,10.199999809265137,2.1200625896453857,232.73876953125,233.83877563476562,126.0999984741211,294.0,50.0,-0.03252994269132614,,,,,,,,,417.0532531738281,,,,,,,,,6.0,,,,,0.0,42.0,0.0,,1.0,4988.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138956603,"Oct 1, 2020, 8:16:52 PM",Crumpet rip,Run,"",4312,3.58,,,false,,activities/4138956603.gpx,,,4312.0,1809.0,3580.60009765625,6.800000190734863,1.9793256521224976,343.81683349609375,343.7170104980469,76.0,316.29998779296875,50.0,0.00279282801784575,,,,,,,,,500.9354248046875,,,,,,,,,4.0,,,,,0.0,20.0,0.0,,1.0,5992.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642829408,"Jan 18, 2021, 6:06:14 PM",Sun? Who is she?,Hike,,3384,2.53,,,false,,activities/4642829408.gpx,,,3384.0,2727.0,2530.60009765625,4.599999904632568,0.9279794692993164,175.38201904296875,181.18202209472656,134.89999389648438,250.60000610351562,49.5,-0.22919465601444244,,,,,,,,,211.55287170410156,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642829495,"Oct 3, 2020, 4:20:20 PM",Yahoo,Hike,,6757,3.93,,,false,,activities/4642829495.gpx,,,6757.0,3715.0,3933.39990234375,7.400000095367432,1.0587886571884155,325.54473876953125,325.44476318359375,76.0,316.79998779296875,50.0,0.0025423297192901373,,,,,,,,,328.82403564453125,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880795819,"Mar 3, 2021, 12:21:09 AM",Quick one up paradise,Ride,,4790,27.32,,,false,,activities/4880795819.gpx,,,4790.0,4313.0,27319.400390625,12.300000190734863,6.334198951721191,173.05361938476562,183.7536163330078,26.200000762939453,124.5,11.100000381469727,-0.03916630521416664,,,,,,,,97.79029083251953,470.27301025390625,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408735740,"Jun 3, 2021, 6:26:15 PM",Welcome to canada baby 🤟,Ride,,6646,30.77,,,false,,activities/5408735740.gpx,,,6646.0,5882.0,30775.30078125,11.0,5.232114791870117,465.9210205078125,464.4210205078125,10.100000381469727,345.79998779296875,30.5,0.004874038510024548,,,,,,,,191.6548614501953,1256.9549560546875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5831668979,"Aug 21, 2021, 7:44:20 PM",First hundo baby ,Ride,Yeewwww! Gotta love it,18539,101.59,,,false,,activities/5831668979.gpx,,,18539.0,15710.0,101595.5,24.200000762939453,6.4669318199157715,368.0570068359375,367.85699462890625,6.800000190734863,125.5999984741211,13.5,0.00019685910956468433,,,,,,,,173.29513549804688,3035.55029296875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.480095863342285,
5896323412,"Sep 2, 2021, 11:19:34 PM",Quik rip,Ride,,5804,28.76,,,false,,activities/5896323412.gpx,,,5804.0,5480.0,28763.19921875,23.200000762939453,5.2487592697143555,549.8333129882812,545.5332641601562,15.300000190734863,415.0,48.20000076293945,0.014949657954275608,,,,,,,,215.59689331054688,1317.340087890625,,,,,,,,,4.0,,,,,0.0,60.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95575475692749,
5911359172,"Sep 5, 2021, 3:26:38 PM",Cheeky tall tree,Ride,,4311,20.38,,,false,,activities/5911359172.gpx,,,4311.0,3539.0,20380.30078125,13.100000381469727,5.7587738037109375,270.5523986816406,270.5523986816406,10.5,147.1999969482422,17.100000381469727,0.0,,,,,,,,209.1961212158203,825.4847412109375,,,,,,,,,6.0,,,,,0.0,93.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.727510929107666,
